year,utility_id_irp,technology_chart,capacity_mw,net_generation_mwh,emissions_co2
2018,15466,Battery Storage,1.0,-19.26492358416398,0.0
2018,15466,Coal,2235.25832,8986010.98492239,9.423973338333273
2018,15466,Demand Response/ Demand-Side Management,1263.74,2141649.9603116703,0.0
2018,15466,Gas,3477.7000000000003,6847267.114418799,2.920707565039219
2018,15466,Hydro,24.4,65702.3338508061,0.0
2018,15466,Pumped Storage,300.0,-87718.01330959462,0.0
2018,15466,Purchases,0.0,14676815.52861292,5.410023655223861
2018,15466,Solar,1.3,1534.3135568816313,0.0
2018,15466,Wind,600.0,133852.00102978616,0.0
2018,15470,Coal,5172.38395,21945514.916712664,20.877779871059765
2018,15470,Demand Response/ Demand-Side Management,1665.393,1018087.5911795598,0.0
2018,15470,Gas,2201.9,2237377.831846352,1.2029490001603615
2018,15470,Hydro,64.80000000000001,108524.1960873278,0.0
2018,15470,Oil,10.4,242.38703089389463,0.000201143759529527
2018,15470,Purchases,0.0,6160741.134421946,3.434720129428411
2018,15470,Solar,17.0,23469.75112931228,0.0
2018,15472,Demand Response/ Demand-Side Management,40.366,335352.0517726919,0.0
2018,15472,Oil,19.857359999999996,3292.1248917251905,0.002619557572755287
2018,15472,Purchases,0.0,3282133.494153299,0.6033847927124358
2018,15473,Battery Storage,0.8,0.0,0.0
2018,15473,Coal,826.1655,3263541.5185237615,3.3320595486061464
2018,15473,Demand Response/ Demand-Side Management,188.84,582628.2861589971,0.0
2018,15473,Gas,779.575,1400058.9944679523,0.7399809103766468
2018,15473,Nuclear,429.37919999999997,2467965.066077383,0.0
2018,15473,Purchases,0.0,2333161.6048237192,1.2577464467695827
2018,15473,Solar,61.6,110512.67748430034,0.0
2018,15474,Coal,585.464,3252218.5686565675,2.8999410380531274
2018,15474,Demand Response/ Demand-Side Management,280.90000000000003,674533.8829424098,0.0
2018,15474,Gas,3564.0,3485103.608570179,2.031506758623866
2018,15474,Oil,19.4,0.0,0.0
2018,15474,Purchases,0.0,12640812.122692548,3.613545336143881
2018,15477,Demand Response/ Demand-Side Management,104.795,286823.2220548454,0.0
2018,15477,Nuclear,1438.2,10772426.24807533,0.0
2018,15477,Pumped Storage,151.0,-38127.957310620994,0.0
2018,15477,Purchases,0.0,22470856.82948809,8.407510410400375
2018,15477,Solar,52.4,75086.5892463007,0.0
2018,15500,Battery Storage,2.0,-229.335530981016,0.0
2018,15500,Coal,769.8499999999999,3167049.9259231677,3.3763472667579646
2018,15500,Demand Response/ Demand-Side Management,494.172,1479915.7338303523,0.0
2018,15500,Gas,2072.37255,3277513.9462919137,1.3692660105792638
2018,15500,Hydro,267.5,725731.8910151501,0.0
2018,15500,Oil,2.7,56.34194705761985,4.849047469919285e-05
2018,15500,Purchases,0.0,13035592.671316622,4.612597884095951
2018,15500,Solar,0.5,387.25169245237305,0.0
2018,15500,Wind,771.9,1492225.196855113,0.0
2018,16183,Demand Response/ Demand-Side Management,57.272999999999996,87628.89340355447,0.0
2018,16183,Hydro,55.1,34927.01093594232,0.0
2018,16183,Purchases,0.0,3168891.9613051335,0.605514347484148
2018,16213,Demand Response/ Demand-Side Management,0.10200000000000001,11740.671527836268,0.0
2018,16213,Purchases,0.0,1045662.9999999999,0.3801233905560568
2018,16609,Battery Storage,37.5,-3923.505814512845,0.0
2018,16609,Demand Response/ Demand-Side Management,363.28,1184369.0223936085,0.0
2018,16609,Gas,713.7,1168201.152128265,0.45242990210778955
2018,16609,Purchases,0.0,13879490.336257214,2.5737331346546437
2018,16609,Solar,4.3,4468.405244949145,0.0
2018,17008,Demand Response/ Demand-Side Management,2.0,7782.853308002565,0.0
2018,17166,Coal,283.5,665384.2981940827,0.753772793025127
2018,17166,Demand Response/ Demand-Side Management,71.8,318290.81510110566,0.0
2018,17166,Gas,1262.9,4462499.251144623,2.016766158203282
2018,17166,Oil,0.0,0.0,0.0
2018,17166,Purchases,0.0,3881151.427364721,1.8453808418962367
2018,17539,Bioenergy,99.2,416640.24785494246,0.08589066540030305
2018,17539,Coal,1189.1,5282743.332355802,4.86483835700441
2018,17539,Demand Response/ Demand-Side Management,261.04,440737.0299199948,0.0
2018,17539,Gas,3023.0,9330647.319316098,3.700874196601389
2018,17539,Hydro,244.3,346531.3035718367,0.0
2018,17539,Nuclear,686.4343199999998,4700832.069841182,0.0
2018,17539,Oil,16.3,0.0,0.0
2018,17539,Pumped Storage,587.2,-160581.70078289325,0.0
2018,17539,Purchases,0.0,4121817.455139175,3.0026743649787497
2018,17554,Coal,659.7,0.0,0.0
2018,17554,Gas,53.8,0.0,0.0
2018,17609,Battery Storage,49.0,0.0,0.0
2018,17609,Demand Response/ Demand-Side Management,1810.8,8802840.70455085,0.0
2018,17609,Gas,1285.8,2071874.3311345826,0.8923292242058544
2018,17609,Hydro,975.2,3071223.733910055,0.0
2018,17609,Nuclear,665.1168,4631999.46228923,0.0
2018,17609,Oil,11.7,27806.89053120204,0.020842102694352025
2018,17609,Pumped Storage,199.8,220665.81457277128,0.0
2018,17609,Purchases,0.0,68197777.3053007,12.299186151079224
2018,17609,Solar,67.5,82583.52354669443,0.0
2018,17609,Unspecified,1.4,7984.016677134191,0.0023351399352274115
2018,17612,Demand Response/ Demand-Side Management,0.474,6078.809459758661,0.0
2018,17612,Purchases,0.0,147558.0,0.034421492856129624
2018,17633,Coal,1060.8,4468357.848043683,4.532794147483274
2018,17633,Demand Response/ Demand-Side Management,112.4,244617.09594482652,0.0
2018,17633,Gas,287.4,36346.26916337654,0.026492799521839503
2018,17633,Purchases,0.0,743009.3577645187,0.40477389112664486
2018,17633,Solar,4.0,298.4514406714947,0.0
2018,17633,Unspecified,3.2,9263.080000041276,0.0
2018,17698,Coal,2751.03408,11126503.40157162,11.337195642909773
2018,17698,Demand Response/ Demand-Side Management,199.83999999999997,556354.9470684342,0.0
2018,17698,Gas,2700.0,2738983.5533325574,1.215383086817949
2018,17698,Purchases,0.0,6624020.100281581,4.022414284372245
2018,17718,Coal,2215.8,5756980.213271574,5.860172377605393
2018,17718,Demand Response/ Demand-Side Management,970.125,430767.1326759662,0.0
2018,17718,Gas,2500.7,4155615.2022763374,2.458124559405183
2018,17718,Oil,27.0,113.21365887981803,0.0001491876226232676
2018,17718,Purchases,0.0,10810508.344530873,3.3513057131889674
2018,18336,Purchases,0.0,812940.0000000001,0.6169072108306658
2018,18454,Coal,2015.4,5496780.722371078,4.477701220279135
2018,18454,Demand Response/ Demand-Side Management,791.766,1015170.1058182798,0.0
2018,18454,Gas,3522.2000000000003,13227682.70692478,5.352561778329967
2018,18454,Oil,133.4,624826.6478927692,0.10968858755104105
2018,18454,Purchases,0.0,1235320.6031327639,0.4027840424246279
2018,18454,Solar,166.8,94213.71317433642,0.0
2018,18997,Demand Response/ Demand-Side Management,344.93,573935.1029339458,0.0
2018,18997,Purchases,0.0,1124932.0,0.6175775867408683
2018,19389,Purchases,0.0,0.0,0.0
2018,19390,Demand Response/ Demand-Side Management,0.698,29035.198781405627,0.0
2018,19390,Purchases,0.0,845902.8101089799,0.38672696278346935
2018,19436,Coal,5378.8,23530438.766985323,23.40398312219613
2018,19436,Demand Response/ Demand-Side Management,342.954,1514086.6610321503,0.0
2018,19436,Gas,3761.4,334047.201285098,0.22749436988837776
2018,19436,Hydro,332.8,963732.4231312063,0.0
2018,19436,Nuclear,1235.8,8210249.201811343,0.0
2018,19436,Oil,312.4,1024.0389941180588,0.0023359871745685366
2018,19436,Pumped Storage,408.0,-93492.6797225844,0.0
2018,19436,Purchases,0.0,1700223.731096448,0.9310678531932589
2018,19497,Demand Response/ Demand-Side Management,52.426,939320.5294714433,0.0
2018,19497,Purchases,0.0,2055861.0000000002,0.8313437717051141
2018,19497,Solar,2.2,3191.0,0.0
2018,19497,Unspecified,8.399999999999999,55824.0,0.02638659725061135
2018,195,Coal,6018.0624,25290935.92458799,23.765516554377314
2018,195,Demand Response/ Demand-Side Management,1608.65,94900.62852549118,0.0
2018,195,Gas,3643.34,10304401.625755511,4.015537189652662
2018,195,Hydro,1729.5,3929374.549867039,0.0
2018,195,Nuclear,1776.4,11999912.670525271,0.0
2018,195,Oil,10.6,75.07919384026357,0.0001252914656401639
2018,195,Purchases,0.0,6878162.784648142,2.700903088657822
2018,195,Solar,18.0,26059.305643829666,0.0
2018,19545,Coal,230.78000000000003,843316.4908816171,0.9987297571468758
2018,19545,Demand Response/ Demand-Side Management,5.7909999999999995,11117.754133891793,0.0
2018,19545,Gas,238.0,76001.55710933704,0.03526793830192831
2018,19545,Oil,10.0,-89.96739301672213,0.0006287217861430407
2018,19545,Purchases,0.0,846656.2551787999,0.6650805983561013
2018,19578,Demand Response/ Demand-Side Management,1.674,7964.000753684557,0.0
2018,19578,Hydro,25.6,124076.52981560954,0.0
2018,19578,Oil,45.2,637.0731933624214,0.0018701832323269041
2018,19578,Purchases,0.0,652301.0794653725,0.38883240169589295
2018,19728,Demand Response/ Demand-Side Management,108.42,149245.21174854206,0.0
2018,19728,Gas,383.75,599481.46362564,0.2482100817481455
2018,19728,Purchases,0.0,1096623.8659640606,0.8761933601115035
2018,19728,Solar,11.4,17450.57987227398,0.0
2018,19876,Bioenergy,213.29999999999998,962971.5084262782,0.0022880251033035974
2018,19876,Coal,4322.1,11878507.242985234,11.198828345872172
2018,19876,Demand Response/ Demand-Side Management,185.99,754001.8849316472,0.0
2018,19876,Gas,9359.5,29411527.427239772,11.299331726758417
2018,19876,Hydro,278.6,821565.0455995615,0.0
2018,19876,Nuclear,3427.1096,26469701.966012966,0.0
2018,19876,Oil,2331.6,321234.5608852979,0.26439377096890077
2018,19876,Pumped Storage,1717.1999999999998,-569724.2644477214,0.0
2018,19876,Purchases,0.0,15825969.388340551,6.123132828244848
2018,19876,Solar,135.7,160264.4587815825,0.0
2018,20169,Battery Storage,0.0,-167.21299549561226,0.0
2018,20169,Bioenergy,50.7,333373.2417178083,0.0002019399060393553
2018,20169,Coal,247.11,1387577.3452902518,1.4632513279277664
2018,20169,Demand Response/ Demand-Side Management,99.4,1724851.4310905025,0.0
2018,20169,Gas,522.4,1632451.9931492289,0.645983851586852
2018,20169,Hydro,1004.9000000000001,3986768.4491447187,0.0
2018,20169,Purchases,0.0,5359147.812280116,0.9968761421632972
2018,20169,RICE,24.599999999999998,47424.178030178635,0.023034985814620525
2018,20387,Demand Response/ Demand-Side Management,317.421,1174933.413835801,0.0
2018,20387,Purchases,0.0,7564006.451529921,3.586493411769701
2018,20521,Coal,816.3,2367976.2225731984,2.3768518752809746
2018,20521,Demand Response/ Demand-Side Management,4.83,27383.805316012385,0.0
2018,20521,Purchases,0.0,2079531.7040697813,0.8350275610918353
2018,20847,Bioenergy,57.5,99343.87355420773,0.0003028528949936534
2018,20847,Coal,1690.0,6217138.636603528,6.545125432741917
2018,20847,Demand Response/ Demand-Side Management,301.20000000000005,0.0,0.0
2018,20847,Gas,1126.1,423112.4230163823,0.2719675785878475
2018,20847,Hydro,90.5,330354.8901093753,0.0
2018,20847,Oil,247.5,5513.122369262893,0.006288517950415936
2018,20847,Purchases,0.0,8529419.47294976,0.5991897483491627
2018,20847,Wind,338.6,542667.5030815806,0.0
2018,20856,Coal,997.5,4858588.782030564,4.820437595646372
2018,20856,Demand Response/ Demand-Side Management,247.8,368261.09118626994,0.0
2018,20856,Gas,1447.3000000000002,2380735.1116118366,0.9584576355530501
2018,20856,Hydro,60.6,236841.08157402198,0.0
2018,20856,Purchases,0.0,2870672.1062536826,1.5142312363080441
2018,20856,Wind,269.0,511764.2793353566,0.0
2018,20860,Coal,1079.472,4769404.933899112,4.510568892000665
2018,20860,Demand Response/ Demand-Side Management,372.9,383.6172360192098,0.0
2018,20860,Gas,1247.1,3146138.792426263,1.2750422141271616
2018,20860,Hydro,80.3,304424.6751377413,0.0
2018,20860,Purchases,0.0,2763648.385117906,1.4464150954088253
2018,20860,Wind,228.0,340818.7651279082,0.0
2018,20910,Coal,17.32752,0.0,0.0
2018,20910,Gas,985.5,0.0,0.0
2018,20910,Oil,22.3,0.0,0.0
2018,20910,Purchases,0.0,0.0,0.0
2018,213,Demand Response/ Demand-Side Management,27.0,0.0,0.0
2018,213,Hydro,28.4,136700.0,0.0
2018,213,Oil,147.7,-646.0,0.0011061123057726
2018,213,Purchases,0.0,271555.0,0.11778431302088109
2018,22053,Coal,1206.3,3882619.0394469593,3.8554691198309095
2018,22053,Demand Response/ Demand-Side Management,19.0,113901.76584062891,0.0
2018,22053,Gas,280.5,534833.1730051356,0.28490745181210547
2018,22053,Purchases,0.0,3296018.4404375786,2.201877943225471
2018,24211,Coal,1329.3315,4105178.6076608473,4.115980911944044
2018,24211,Demand Response/ Demand-Side Management,185.2,536468.3412461493,0.0
2018,24211,Gas,1432.0,2366655.6769796526,1.1267678613585024
2018,24211,Purchases,0.0,2736037.9652305096,1.5129268422658793
2018,24211,Solar,36.8,39475.49335526513,0.0
2018,24590,Demand Response/ Demand-Side Management,7.638,75493.9406367036,0.0
2018,24590,Purchases,0.0,700364.1392673587,0.14542051909260909
2018,30151,Coal,1531.868,0.0,0.0
2018,30151,Gas,975.3,0.0,0.0
2018,30151,Oil,129.4,0.0,0.0
2018,30151,Purchases,0.0,0.0,0.0
2018,3046,Coal,3735.0,5597279.382077366,5.742707589175298
2018,3046,Demand Response/ Demand-Side Management,730.2320000000001,1576193.201315316,0.0
2018,3046,Gas,5935.4,15462458.650902301,6.541295128812563
2018,3046,Hydro,221.6,520888.7397198112,0.0
2018,3046,Nuclear,3539.1067199999998,16907636.685353238,0.0
2018,3046,Oil,562.0,20805.269357791487,0.02170339236517183
2018,3046,Purchases,0.0,7035476.43989365,1.5520864376400467
2018,3046,Solar,140.9,152064.67573720464,0.0
2018,317,Hydro,215.2,0.0,0.0
2018,3249,Demand Response/ Demand-Side Management,33.08,241288.1790192309,0.0
2018,3249,Gas,21.6,583.240769407844,0.00042541999415472205
2018,3249,Hydro,22.4,92898.11605319458,0.0
2018,3249,Oil,21.6,261.52081877001467,0.00034816873809710025
2018,3249,Purchases,0.0,2863171.372476718,0.5477772163699866
2018,3265,Coal,527.75,805348.164972207,1.262030938433507
2018,3265,Gas,2453.6,4154051.784907361,1.8890652786269837
2018,3265,Oil,703.8,4102099.362711482,2.9175271825042937
2018,3265,Purchases,0.0,92673.48635198233,0.006166463781518801
2018,3266,Demand Response/ Demand-Side Management,0.0,0.0,0.0
2018,3266,Purchases,0.0,4725005.0,1.0175536073525835
2018,343,Coal,909.9999999999998,0.0,0.0
2018,3461,Coal,95.0,716763.0290294706,0.8307442776206834
2018,3461,Demand Response/ Demand-Side Management,7.862000000000001,21661.930620157415,0.0
2018,3461,Gas,82.0,74272.30079164598,0.03099960622714998
2018,3461,Purchases,0.0,939679.368374607,0.8381943164448389
2018,3522,Gas,485.13,576736.1870064395,0.2597202458089386
2018,3522,Hydro,32.72,104624.82162451118,0.0
2018,3522,Purchases,0.0,246098.63702872442,0.08089278631711712
2018,3542,Battery Storage,4.0,-1014.6276131495126,0.0
2018,3542,Demand Response/ Demand-Side Management,826.091,944512.659765038,0.0
2018,3542,Purchases,0.0,4302760.928838385,2.3519446890699105
2018,3755,Demand Response/ Demand-Side Management,193.81799999999998,1310091.9295700935,0.0
2018,3755,Purchases,0.0,2297991.0,1.2330091976584387
2018,40211,Coal,211.6548,0.0,0.0
2018,40211,Demand Response/ Demand-Side Management,115.087,0.0,0.0
2018,40211,Gas,585.5,0.0,0.0
2018,40211,Purchases,0.0,0.0,0.0
2018,40211,RICE,3.2,0.0,0.0
2018,40211,Unspecified,49.6,0.0,0.0
2018,40229,Coal,424.0,0.0,0.0
2018,40229,Gas,2136.0,0.0,0.0
2018,40229,Nuclear,227.29040000000003,0.0,0.0
2018,40229,Oil,26.0,0.0,0.0
2018,40229,Purchases,0.0,0.0,0.0
2018,40230,Coal,612.54375,25825.732581499742,0.02426892008752842
2018,4110,Demand Response/ Demand-Side Management,2115.8,9898405.056077441,0.0
2018,4110,Purchases,0.0,29780578.810418002,13.985947988224433
2018,4176,Demand Response/ Demand-Side Management,351.46999999999997,2870005.636895158,0.0
2018,4176,Purchases,0.0,10446820.501003606,2.250752777024974
2018,4226,Demand Response/ Demand-Side Management,806.41,2239479.274981539,0.0
2018,4226,Gas,733.3000000000001,2777607.451989484,1.1907540034760555
2018,4226,Oil,85.9,793.2108941118495,0.0013459348434010214
2018,4226,Purchases,0.0,18027833.11101719,3.709946162487824
2018,4247,Hydro,27.4,186989.22,0.0
2018,4247,Purchases,0.0,904588.0,0.6112782047080706
2018,4254,Battery Storage,1.1,-2.7113530552714717,0.0
2018,4254,Coal,2043.4660800000001,8673006.53501853,9.079231052074269
2018,4254,Demand Response/ Demand-Side Management,616.5,2429021.728991844,0.0
2018,4254,Gas,3019.5,4828773.148680309,2.0311979947915257
2018,4254,Hydro,132.2,402408.1750511708,0.0
2018,4254,Oil,0.0,34.34380536677198,4.093574661711057e-05
2018,4254,Pumped Storage,1009.1880000000001,-321938.8766973381,0.0
2018,4254,Purchases,0.0,22057020.68960109,7.4087592478550786
2018,4254,Solar,4.0,5167.838923347425,0.0
2018,4254,Wind,255.8,664937.6459808863,0.0
2018,44372,Demand Response/ Demand-Side Management,1121.1999999999998,0.0,0.0
2018,4922,Coal,138.8475,396671.59939164703,0.38439682485158405
2018,4922,Demand Response/ Demand-Side Management,190.14,1282360.9508347441,0.0
2018,4922,Purchases,0.0,4016188.8804279915,2.09902241998062
2018,5027,Demand Response/ Demand-Side Management,244.5,308045.1730503243,0.0
2018,5027,Purchases,0.0,6845803.755997996,1.8448582876411355
2018,5109,Coal,6686.8904999999995,27276784.756080814,26.81809948024151
2018,5109,Demand Response/ Demand-Side Management,1035.9,9115302.221590554,0.0
2018,5109,Gas,2875.1,2188647.1158310454,1.3203688381701815
2018,5109,Nuclear,1217.0,6966538.480748449,0.0
2018,5109,Oil,294.6,7913.469139988985,0.01770773540195654
2018,5109,Pumped Storage,969.6120000000001,-321676.651131359,0.0
2018,5109,Purchases,0.0,8675867.076766586,4.358046603630352
2018,5109,Solar,53.9,69280.56795587017,0.0
2018,5109,Wind,449.2,1215246.579494867,0.0
2018,5416,Coal,7289.1,20093131.979750555,17.552673962041766
2018,5416,Demand Response/ Demand-Side Management,2309.41,4012001.3709079786,0.0
2018,5416,Gas,6044.0,14402569.66953268,5.9976020040600195
2018,5416,Hydro,1085.5,2521512.9002663335,0.0
2018,5416,Nuclear,5571.2635,39314738.9527702,0.0
2018,5416,Pumped Storage,2070.0,-471523.1801768815,0.0
2018,5416,Purchases,0.0,9641411.234460087,2.490073000764914
2018,5416,Solar,85.6,109016.1578519005,0.0
2018,54710,RICE,8.4,0.0,0.0
2018,5487,Demand Response/ Demand-Side Management,182.71,932863.4835133215,0.0
2018,5487,Purchases,0.0,4494124.664272629,1.7983872941498942
2018,54913,Demand Response/ Demand-Side Management,435.92,2577516.6634125467,0.0
2018,54913,Purchases,0.0,6769039.823963865,1.278095286329579
2018,54913,Solar,19.599999999999998,3427.154872691362,0.0
2018,55729,Coal,772.0,2487399.9616928124,2.518803574246374
2018,55729,Demand Response/ Demand-Side Management,210.28300000000002,168287.88563429794,0.0
2018,55729,Gas,571.8,103709.91226892278,0.0975904621177881
2018,55729,Purchases,0.0,1832116.414710727,0.7360843694687125
2018,55729,Solar,6.7,6289.875563101765,0.0
2018,55937,Coal,293.33500000000004,1214261.772812309,1.3060414862814977
2018,55937,Demand Response/ Demand-Side Management,102.76,220458.27974584675,0.0
2018,55937,Gas,2354.6,5481358.152774025,3.457776637220206
2018,55937,Purchases,0.0,12899938.929969313,7.1122390135715445
2018,56146,Demand Response/ Demand-Side Management,26.7,62876.439373148205,0.0
2018,56146,Gas,240.0,224002.87584963802,0.12554062144752204
2018,56146,Oil,28.0,-516.5905073894573,0.0002224173079274952
